Account type,Year,Name
Lobbyist,2017,Brendan Scott Abel
Lobbyist,2017,Trista Renee Adams
Lobbyist Organisations,2017,"ADS Ventures, Inc."
Lobbyist Organisations,2017,Advanced Strategies
Lobbyist Organisations,2017,"Aegis MA, LLC"
Lobbyist,2017,Paul G. Afonso (Brown Rudnick LLP)
Lobbyist,2017,Aaron J Agulnek
Lobbyist,2017,Charles Ahern (Murphy Donoghue Partners)
Lobbyist,2017,Charles Thomas Alagero
Lobbyist,2017,Allison Alaimo
Lobbyist,2017,"Theodore J. Aleixo, Jr. (Essential Strategies Inc.)"
Lobbyist,2017,"Kathryn Alexander (Boston Strategic Consulting, LLC)"
Lobbyist,2017,Daniel Allegretti
Lobbyist,2017,Matthew John Allen
Lobbyist,2017,David Allen
Lobbyist,2017,Nancy Leah Allen Scannell
Lobbyist Organisations,2017,Altria Client Services LLC and its Affiliates
Lobbyist,2017,Jason A. Aluia
Lobbyist,2017,Joseph Alviani
Lobbyist,2017,Robert J Ambrogi (Law Office of Robert Ambrogi)
Lobbyist,2017,Katrina Anne Anderson (Kate Anderson Consulting)
Lobbyist,2017,Christopher R. Anderson
Lobbyist,2017,Leda Ann Anderson
Lobbyist,2017,Kathleen Anderson
Lobbyist,2017,Cheri Andes
Lobbyist,2017,Lisa Marie Andoscia (Rosewood Consulting LLC)
Lobbyist Organisations,2017,Andover Strategic Alliances LLC
Lobbyist,2017,Kevin Andrews
Lobbyist,2017,Frank Anzalotti
Lobbyist,2017,Chelsea Elizabeth Aquino
Lobbyist,2017,"Norton Arbelaez (Aegis MA, LLC)"
Lobbyist,2017,Cynthia Arcate
Lobbyist,2017,wade brien arends
Lobbyist,2017,Derek Armstrong
Lobbyist,2017,Kristina Ragosta Arnoux
Lobbyist,2017,David Ashley
Lobbyist,2017,George Atanasov
Lobbyist,2017,"Chester G Atkins (ADS Ventures, Inc.)"
Lobbyist,2017,Kathryn Audette
Lobbyist,2017,John Augustine
Lobbyist,2017,Karley Ausiello
Lobbyist,2017,Martha Auster
Lobbyist,2017,Paul Avelar
Lobbyist,2017,"James M. Avery (Pierce Atwood, LLP)"
Lobbyist,2017,Michael Avitzur
Lobbyist,2017,George Bachrach
Lobbyist,2017,"Steven A. Baddour (ML Strategies, LLC)"
Lobbyist,2017,Andrew C Bagley
Lobbyist,2017,Patricia Jane Baker
Lobbyist,2017,Julie Ann Balasalle
Lobbyist,2017,Donald Baldini
Lobbyist,2017,Molly Baldwin
Lobbyist,2017,Kim A Barber
Lobbyist,2017,Todd Bard
Lobbyist,2017,Thomas Barnett
Lobbyist,2017,Gary Michael Barrett (Gary Michael Barrett)
Lobbyist,2017,Hugh J. Barrett
Lobbyist,2017,Paul Barry
Lobbyist,2017,Katherine Barry
Lobbyist,2017,Robert S. Barry (Robert S. Barry Consulting)
Lobbyist,2017,Valerie Barsom (Barsom Associates)
Lobbyist Organisations,2017,Barsom Associates
Lobbyist,2017,John C Bartley (Beacon Hill Consulting Group)
Lobbyist,2017,David M. Bartley (Golden West Associates)
Lobbyist,2017,Alicia W. Barton (Foley Hoag LLP)
Lobbyist,2017,Mary Elizabeth T Barwick (RAI Services Company)
Lobbyist,2017,Jill Batty
Lobbyist,2017,Patricia Baumer
Lobbyist,2017,Phineas Reed Baxandall
Lobbyist Organisations,2017,"Bay State Strategies Group, LLC"
Lobbyist Organisations,2017,"BCB Government Relations, Inc."
Lobbyist Organisations,2017,Beacon Hill Consulting Group
Lobbyist Organisations,2017,Beacon Strategies Group LLC
Lobbyist,2017,Chris Beals
Lobbyist,2017,Timothy J. Beary
Lobbyist,2017,Lindsey Ann Beauregard
Lobbyist,2017,Haylee Elizabeth Becker
Lobbyist,2017,Andrew Beckwith
Lobbyist,2017,Geoffrey C Beckwith
Lobbyist,2017,Gregory F Beeman
Lobbyist,2017,David I Begelfer
Lobbyist,2017,Katheleen Belgard
Lobbyist,2017,"Kathleen R. Bell (BCB Government Relations, Inc.)"
Lobbyist,2017,Laurene Marie Belsito
Lobbyist,2017,Brian Joseph Belz
Lobbyist,2017,Marilyn Bemis
Lobbyist,2017,Patrick Bench (Benchmark Strategies)
Lobbyist Organisations,2017,Benchmark Strategies
Lobbyist,2017,Matthew Benedetti
Lobbyist,2017,Tom Benjamin
Lobbyist,2017,Eugene Blair Benson
Lobbyist,2017,Daniel Bensonoff
Lobbyist,2017,Ryan James Berard
Lobbyist,2017,Harris E Berenson
Lobbyist,2017,"Caitlin R. Beresin (ML Strategies, LLC)"
Lobbyist,2017,Michael Bergan (Beacon Strategies Group LLC)
Lobbyist,2017,Noah Berger
Lobbyist,2017,Leslie Bernal
Lobbyist,2017,Peter C Bernard
Lobbyist,2017,"Lynda Bernard (The Brennan Group, Inc.)"
Lobbyist,2017,Arthur Bernard (Travaglini Eisenberg Kiley LLC)
Lobbyist,2017,Nicholas Dennis Bernier (Capitol Communications Group LLC)
Lobbyist,2017,"Robert Bernstein (Bay State Strategies Group, LLC)"
Lobbyist,2017,Fred E. Berry (Fred Berry Associates)
Lobbyist,2017,Janet Gail Besser
Lobbyist,2017,Nathan Betnun
Lobbyist,2017,Laura C. Bickel
Lobbyist,2017,Christienne Killeen Bik
Lobbyist,2017,Katherine A. Bilotas
Lobbyist,2017,Bruce L Bird
Lobbyist,2017,Thomas Francis Birmingham
Lobbyist,2017,Edward Joseph Blain
Lobbyist,2017,Amy Johanne Blankenbiller
Lobbyist,2017,Julia Blatt
Lobbyist,2017,Nicola Bocour
Lobbyist,2017,William L Boffi
Lobbyist,2017,Ashley Bogle
Lobbyist,2017,Stephen Bokanski (RAI Services Company)
Lobbyist,2017,"Stephen A. Boksanski (BCB Government Relations, Inc.)"
Lobbyist,2017,Jon N Bonsall (Keegan Werlin LLP)
Lobbyist,2017,Alan B. Borgal
Lobbyist,2017,Daniel Edward Bosley (Dan Bosley Consulting Services)
Lobbyist Organisations,2017,"Boston Strategic Consulting, LLC"
Lobbyist,2017,Randy Boudreau
Lobbyist,2017,Kevin Bourque
Lobbyist,2017,Ruth Ann Bourquin
Lobbyist,2017,Allison Rhea Bovell
Lobbyist,2017,Casey Harvell Bowers
Lobbyist,2017,Julie Bowler
Lobbyist,2017,Jacquelynne Jeanette Bowman
Lobbyist,2017,Amy Elizabeth Boyd
Lobbyist,2017,Brigid Ann Boyd
Lobbyist,2017,Catherine Camp Boyle
Lobbyist,2017,Robert G Bradford
Lobbyist,2017,James Michael Bradford
Lobbyist,2017,Erin G. Bradley
Lobbyist,2017,Beverley A Brakeman
Lobbyist,2017,Edward W Bray
Lobbyist,2017,Maryanne Bray
Lobbyist,2017,Carole Brennan (Brown Rudnick LLP)
Lobbyist,2017,Peter A Brennan
Lobbyist,2017,"Timothy P. Brennan (The Brennan Group, Inc.)"
Lobbyist,2017,"John Brennan, III (The Brennan Group, Inc.)"
Lobbyist,2017,"Edward J. Brennan, Jr (Law Office of Edward J. Brennan, Jr)"
Lobbyist,2017,"John A. Brennan, Jr. (The Brennan Group, Inc.)"
Lobbyist,2017,Marc I Breslow
Lobbyist Organisations,2017,Brian P. Lees
Lobbyist Organisations,2017,"Brian S. Hickey Associates, Inc."
Lobbyist,2017,stacey burks briggs
Lobbyist,2017,Dustin Brighton
Lobbyist,2017,Robert James Brink
Lobbyist,2017,Kerry Britland
Lobbyist,2017,Tess Louise Brockmeyer
Lobbyist,2017,Elizabeth Bailey Brodeur
Lobbyist,2017,Donna Marie Brown
Lobbyist,2017,Erica Brown
Lobbyist,2017,Susan Elizabeth Brown
Lobbyist,2017,Douglas Scott Brown
Lobbyist,2017,Chenelle Brown
Lobbyist Organisations,2017,Brown Rudnick LLP
Lobbyist,2017,Karyn Brownell
Lobbyist,2017,Thomas Brownlie
Lobbyist,2017,Damainique Emilia Bruce
Lobbyist,2017,Joshua Carl Bruno
Lobbyist,2017,Daniel C. Bryant
Lobbyist,2017,Stephen H. Bryant
Lobbyist,2017,David Allen Bryant
Lobbyist,2017,Christopher N Buchanan
Lobbyist Organisations,2017,Buchanan & Associates
Lobbyist,2017,Selecca Bulgar-Medina (Locke Lord Public Policy Group LLC)
Lobbyist,2017,"Stephen Buoniconti (Buoniconti & McCary, LLC)"
Lobbyist Organisations,2017,"Buoniconti & McCary, LLC"
Lobbyist,2017,Stephen Paul Burgay
Lobbyist,2017,John P Burke (Beacon Hill Consulting Group)
Lobbyist,2017,John P. Burke (Burke Strategies)
Lobbyist,2017,Richard Patrick Burke
Lobbyist Organisations,2017,Burke Strategies
Lobbyist,2017,Eric Burl
Lobbyist,2017,Will Burns
Lobbyist,2017,William A Burns
Lobbyist,2017,Katherine Bridget Butler
Lobbyist,2017,Mehreen Butt
Lobbyist,2017,Kelly Buttiglieri
Lobbyist,2017,David Byram
Lobbyist,2017,Steven Byrne (Beacon Strategies Group LLC)
Lobbyist,2017,William Cabral
Lobbyist,2017,Maria Ollari Cahill
Lobbyist,2017,"David D. Cahill (BCB Government Relations, Inc.)"
Lobbyist,2017,Patrick D Cahill
Lobbyist,2017,David Cahill (RAI Services Company)
Lobbyist,2017,"William J Cahill, Jr."
Lobbyist,2017,Vanessa Leigh Calaban
Lobbyist,2017,Ashley Calabrese
Lobbyist,2017,Lawrence Calderone
Lobbyist,2017,Michael Caljouw
Lobbyist,2017,Kevin Callahan
Lobbyist,2017,Francis X Callahan
Lobbyist,2017,John Campbell
Lobbyist,2017,Marybeth Campbell
Lobbyist,2017,Michael Francis Canavan
Lobbyist,2017,Jean Cantrell
Lobbyist Organisations,2017,"Capital Associates, Inc"
Lobbyist Organisations,2017,Capitol Communications Group LLC
Lobbyist Organisations,2017,Capitol Consulting
Lobbyist,2017,Robert W Capstick
Lobbyist,2017,"Joseph Capuano (Government Insight Group, LLC)"
Lobbyist,2017,"Allen Bradford Card (Card and Associates, LLC)"
Lobbyist Organisations,2017,"Card and Associates, LLC"
Lobbyist,2017,Jeffrey C Carey
Lobbyist,2017,Naoka Carey
Lobbyist,2017,Christopher Richard Carlozzi
Lobbyist,2017,"Ted Carman (Concord Square Planning & Development, Inc.)"
Lobbyist,2017,"Thomas Carney (Boston Strategic Consulting, LLC)"
Lobbyist,2017,Thomas Patrick carney (Thomas P Carney Associates)
Lobbyist,2017,Thomas Patrick Carney (Thomas P Carney Associates)
Lobbyist,2017,Paul E. Caron (Paul E. Caron Associates)
Lobbyist,2017,Brian C Carroll
Lobbyist,2017,James Mitchell Carvalho
Lobbyist,2017,Matthew Dennis Casale
Lobbyist,2017,Heather R Cascone
Lobbyist,2017,Kevin Casey
Lobbyist,2017,John Cashwell
Lobbyist,2017,William F Cass (The Suffolk Group)
Lobbyist,2017,Jacob Cassady
Lobbyist,2017,Scott Cassel
Lobbyist,2017,Louis Anthony Cassis
Lobbyist,2017,Nicole P. Castillo
Lobbyist Organisations,2017,Catherne Delvento
Lobbyist,2017,Katie Catlender
Lobbyist,2017,"Daniel Cence (Boston Strategic Consulting, LLC)"
Lobbyist,2017,Pat A. Cerundolo (Foley Hoag LLP)
Lobbyist,2017,Aaron Michael Chalek
Lobbyist,2017,Erik Champy
Lobbyist,2017,Steven G Changaris
Lobbyist,2017,"Christopher Chapman (Pilgrim Strategies, LLC)"
Lobbyist Organisations,2017,Charles Group Consulting
Lobbyist Organisations,2017,Charles Stefanini Consulting LLC
Lobbyist Organisations,2017,Charles Yelen
Lobbyist,2017,Courtney Brooke Chelo
Lobbyist,2017,Jondavid Chesloff
Lobbyist,2017,Sarah Chiaramida
Lobbyist,2017,Jennifer Childs-Roshak
Lobbyist,2017,Colin Chiles
Lobbyist,2017,Michael A. Chowaniec
Lobbyist,2017,Lawrence Francis Chretien
Lobbyist,2017,Carrie L. Ciliberto
Lobbyist Organisations,2017,CK Strategies
Lobbyist,2017,Mary Ann Bourke Clancy
Lobbyist Organisations,2017,Clappazzola Partners
Lobbyist Organisations,2017,"Clare Kelly, LLC"
Lobbyist,2017,Stephen Clark
Lobbyist,2017,John Clarke
Lobbyist,2017,Ann Clarke
Lobbyist,2017,Neil Clarke
Lobbyist,2017,thomas james clinton
Lobbyist,2017,Heather Clish
Lobbyist Organisations,2017,"Cloudflare, Inc."
Lobbyist,2017,Susan Mary Coakley
Lobbyist,2017,Martha M. Coakley (Foley Hoag LLP)
Lobbyist,2017,Thomas Paul Cohan
Lobbyist,2017,Kathryn Ross Cohen
Lobbyist,2017,Robert Neil Cohen (Cohen Strategic Partners)
Lobbyist,2017,Andrew Paul Cohen
Lobbyist Organisations,2017,Cohen Strategic Partners
Lobbyist,2017,Joseph Shapiro Cohn
Lobbyist,2017,Cliff Cohn
Lobbyist,2017,Jay Colbert
Lobbyist,2017,Susan Cole
Lobbyist,2017,Megan M Collins
Lobbyist,2017,Daniel P Collins
Lobbyist,2017,"Daniel Combs (DCI Group AZ, LLC)"
Lobbyist Organisations,2017,Compass Consulting LLC
Lobbyist Organisations,2017,"Concord Square Planning & Development, Inc."
Lobbyist,2017,Christopher Sean Condon
Lobbyist,2017,Brian M Condron
Lobbyist,2017,Ashley Coneff
Lobbyist,2017,Lydia Desilets Conley
Lobbyist,2017,Thomas Jerome Connelly
Lobbyist,2017,"Daniel J. Connelly (ML Strategies, LLC)"
Lobbyist,2017,Sean Connolly
Lobbyist,2017,Kevin C. Conroy (Foley Hoag LLP)
Lobbyist,2017,Michelle Consalvo
Lobbyist,2017,"Kevin M. Considine (Considine & Furey, LLP)"
Lobbyist Organisations,2017,"Considine & Furey, LLP"
Lobbyist,2017,Lee A Constantine
Lobbyist,2017,Ian T Cooke
Lobbyist,2017,Aimee Coolidge
Lobbyist,2017,Alison Cooper
Lobbyist,2017,Lauren Michelina Corcoran
Lobbyist,2017,Allison Corr
Lobbyist,2017,John J. Corrigan (Corrigan & Associates 1997- present)
Lobbyist Organisations,2017,Corrigan & Associates 1997- present
Lobbyist,2017,Martin G. Corry (Charles Stefanini Consulting LLC)
Lobbyist,2017,"Martin G. Corry (Corry Associates, LLC)"
Lobbyist Organisations,2017,"Corry Associates, LLC"
Lobbyist Organisations,2017,Corwin & Corwin LLP
Lobbyist,2017,Andrea Costa (Preti Strategies)
Lobbyist,2017,Jessica Costantino
Lobbyist,2017,Michael Costello (Smith Costello & Crawford)
Lobbyist,2017,Danny Cottler
Lobbyist,2017,Margaret A. Coughlan
Lobbyist,2017,Robert K Coughlin
Lobbyist,2017,Karen Grasso Courtney (K Courtney & Associates)
Lobbyist,2017,George Coutros
Lobbyist,2017,Nicholas A Covino
Lobbyist,2017,"William M. Cowan (ML Strategies, LLC)"
Lobbyist,2017,John F Cox (McGlynn & McGlynn)
Lobbyist,2017,"Julie E. Cox (ML Strategies, LLC)"
Lobbyist,2017,"William F. Coyne, Jr. (William F. Coyne, Jr., Esq. P.C.)"
Lobbyist,2017,Benjamin Craft
Lobbyist,2017,Jeremy Crandall
Lobbyist,2017,Cheryl Crawford
Lobbyist,2017,Jennifer Crawford (Smith Costello & Crawford)
Lobbyist,2017,Thomas Cremin (Thomas Cremin)
Lobbyist,2017,Angela J Cristiani
Lobbyist,2017,Kade Crockford
Lobbyist,2017,Neil Cronin
Lobbyist,2017,George Cronin (Rasky Partners)
Lobbyist,2017,Ronald Cross
Lobbyist,2017,Michael Kelly Crossen (Foley & Lardner LLP)
Lobbyist,2017,Michael Kelly Crossen (Rubin and Rudman LLP)
Lobbyist,2017,Thomas Croswell
Lobbyist,2017,Gregg Croteau
Lobbyist,2017,Patience Crozier
Lobbyist,2017,Kristen Cullen (Rasky Partners)
Lobbyist,2017,Deirdre Cummings
Lobbyist,2017,Mary Cummings
Lobbyist,2017,William J. Cunningham
Lobbyist,2017,Donna C Cupelo
Lobbyist,2017,John James Curley
Lobbyist,2017,James Gerard Curley
Lobbyist,2017,Sean Quinn Curran (Waterville Consulting)
Lobbyist,2017,Suzanne Curry
Lobbyist,2017,Eugene R. Curry (Law Office of Eugene R. Curry)
Lobbyist,2017,Michael A. Curry
Lobbyist,2017,Susan Curtis
Lobbyist,2017,Lawrence H Curtis
Lobbyist,2017,Michael Cuzzi
Lobbyist,2017,"Gregory D'Agostino (Lynch Associates, Inc.)"
Lobbyist,2017,"Peter D'Agostino (Lynch Associates, Inc.)"
Lobbyist,2017,GERARD D'AMICO (OFFICES OF GERARD D'AMICO)
Lobbyist,2017,Katie D'Urso
Lobbyist,2017,Darcy DaCosta
Lobbyist,2017,Omar Daghestani
Lobbyist Organisations,2017,Dain Torpy Le Ray Wiest & Garner P.C.
Lobbyist,2017,James M Daiute
Lobbyist,2017,William Dal Col (Potomac Communications Strategies)
Lobbyist,2017,Ellen Daley
Lobbyist,2017,Joseph W Dalton
Lobbyist Organisations,2017,Dan Bosley Consulting Services
Lobbyist,2017,Alexa Joy Daniel
Lobbyist,2017,Dave Danning
Lobbyist,2017,Zachary Guy Darrow (Capitol Communications Group LLC)
Lobbyist,2017,Susan Davidoff
Lobbyist,2017,Justin Davidson
Lobbyist,2017,Russ Davis
Lobbyist,2017,Manolet Dayrit
Lobbyist Organisations,2017,"DCI Group AZ, LLC"
Lobbyist,2017,Angelo De Joseph
Lobbyist,2017,Stephanie Maria DeCandia
Lobbyist,2017,Keely Ann DeChristopher
Lobbyist,2017,Sheila Rosenthal Decter
Lobbyist,2017,"Nicole Horberg Decter (Segal Roitman, LLP)"
Lobbyist,2017,Andrew P. DeFalco
Lobbyist,2017,Julie Marie Bolduc DeFilippo
Lobbyist,2017,William D. Delahunt (The Delahunt Group)
Lobbyist,2017,"Mark J Delaney (Delaney and Associates, Inc)"
Lobbyist,2017,"Scott J Delaney (Delaney and Associates, Inc)"
Lobbyist,2017,"William A. Delaney (Delaney Legislative Services, Inc.)"
Lobbyist,2017,Daniel Delaney (Delaney Policy Group)
Lobbyist,2017,"Daniel Delaney (Neponset Strategies, LLP)"
Lobbyist Organisations,2017,"Delaney and Associates, Inc"
Lobbyist Organisations,2017,"Delaney Legislative Services, Inc."
Lobbyist Organisations,2017,Delaney Policy Group
Lobbyist,2017,Adam Joseph Delmolino
Lobbyist,2017,Catherine DelVento (Catherne Delvento)
Lobbyist,2017,Michael Demakos (O'Neill and Associates)
Lobbyist,2017,Dominique Ann Demar (Charles Stefanini Consulting LLC)
Lobbyist,2017,"Dominique Demar (Corry Associates, LLC)"
Lobbyist,2017,"Brian S. Dempsey (ML Strategies, LLC)"
Lobbyist Organisations,2017,Dennis A. Smith Associates
Lobbyist,2017,Edward J. Dever (Dever & Dever)
Lobbyist Organisations,2017,Dever & Dever
Lobbyist Organisations,2017,Dewey Square Group
Lobbyist Organisations,2017,DGL Healthcare Consulting
Lobbyist,2017,Joseph Paul Diamond
Lobbyist,2017,Lawrence S DiCara (NIxon Peabody LLP)
Lobbyist,2017,Eric W. Dickson
Lobbyist,2017,Kevin S Dietly (Northbridge Environmental Management Consultants)
Lobbyist,2017,Joseph Anthony DiGiovanni
Lobbyist,2017,Vicker V. DiGravio III
Lobbyist,2017,Luke A Dillon
Lobbyist,2017,Richard Dimino
Lobbyist,2017,Amanda J DiPietro
Lobbyist,2017,Daniel F. DiTullio
Lobbyist,2017,Moses Dixon
Lobbyist Organisations,2017,DLA Piper LLP
Lobbyist Organisations,2017,DOB Strategies LLC
Lobbyist,2017,Stephen C. Dodge
Lobbyist,2017,Richard Doherty
Lobbyist,2017,Christopher Doherty
Lobbyist,2017,Dan Dolan
Lobbyist,2017,Peter Ross Doliber
Lobbyist,2017,Janet Susan Domenitz
Lobbyist,2017,Kate Donaghey
Lobbyist,2017,Zachary M Donah
Lobbyist,2017,Edward Donahue
Lobbyist,2017,robert donahue
Lobbyist,2017,Roger Donoghue (Murphy Donoghue Partners)
Lobbyist,2017,"Paul T. Donovan (Kearney, Donovan & McGee, P.C.)"
Lobbyist,2017,Ryan Donovan
Lobbyist,2017,Joseph M Donovan (Nelson Mullins)
Lobbyist,2017,Nini Donovan
Lobbyist,2017,Laura Dooley
Lobbyist,2017,William Dooling
Lobbyist,2017,Laurie Ann Doran
Lobbyist,2017,"Nikki L. Dostoomian (The Brennan Group, Inc.)"
Lobbyist,2017,Lyndia Downie
Lobbyist,2017,Nicholas John Downing
Lobbyist,2017,Francis J Doyle
Lobbyist,2017,Darren John Drag
Lobbyist,2017,"Jeffrey Robert Drago (Drago + Toscano, LLP)"
Lobbyist Organisations,2017,"Drago + Toscano, LLP"
Lobbyist,2017,Andrew Dreyfus
Lobbyist,2017,John Matthew Drinkwater
Lobbyist,2017,James F Driscoll
Lobbyist,2017,Richard L Dropski
Lobbyist,2017,Evan S Dube
Lobbyist,2017,Edward Dube
Lobbyist,2017,Anthony Duca
Lobbyist,2017,Shawn Duhamel (CK Strategies)
Lobbyist,2017,shawn duhamel
Lobbyist,2017,Annette Duke
Lobbyist,2017,Paul Dullea
Lobbyist,2017,Carine Dumit
Lobbyist,2017,James Dunbar (O'Neill and Associates)
Lobbyist,2017,MICHAEL DUNDAS
Lobbyist,2017,Hillary Jean Dunn
Lobbyist,2017,Martin J. Dunn (Golden West Associates)
Lobbyist,2017,Bridget J. Dunn
Lobbyist,2017,Eric C DuPont
Lobbyist,2017,Robert A Durand (Durand & Anastas Environmental Strategies)
Lobbyist Organisations,2017,Durand & Anastas Environmental Strategies
Lobbyist,2017,James William Durkin
Lobbyist,2017,Charles Dwyer
Lobbyist,2017,Veronica Eady
Lobbyist,2017,Patricia Tongue Edraos
Lobbyist Organisations,2017,"Education Development Center, Inc."
Lobbyist,2017,Christopher Edwards
Lobbyist,2017,Zach Effron
Lobbyist,2017,Ann Eisner
Lobbyist,2017,Kathy J Eklund
Lobbyist Organisations,2017,Ellen Murphy & Associates
Lobbyist,2017,Sandra Ann Ellis
Lobbyist,2017,Susan Rachel Elsen
Lobbyist,2017,Sarah Emilio
Lobbyist Organisations,2017,"ENE Strategies, LLC"
Lobbyist,2017,Matthew Engler
Lobbyist,2017,Jenny Ann Erickson
Lobbyist,2017,Kris Erickson (Preti Strategies)
Lobbyist,2017,John Erwin
Lobbyist,2017,Shannon Erwin
Lobbyist,2017,Alexandra E Esielonis (Serlin Haley LLP)
Lobbyist Organisations,2017,Essential Strategies Inc.
Lobbyist,2017,Stephanie Alexandra Ettinger de Cuba
Lobbyist,2017,Elizabeth P Ewing
Lobbyist,2017,Sana Fadel
Lobbyist,2017,Ira Fader
Lobbyist,2017,Michael Edward Falcone
Lobbyist,2017,Brooke Fallon
Lobbyist,2017,Davina Michele Fankhauser
Lobbyist,2017,Patrick James Farrell
Lobbyist,2017,Debra Ann Fastino
Lobbyist,2017,Paul R Feeney
Lobbyist,2017,Calvin Feliciano
Lobbyist,2017,Daniel Felton
Lobbyist,2017,Sandra Fenwick
Lobbyist,2017,John V Fernandes (NIxon Peabody LLP)
Lobbyist,2017,Michael Joseph Ferrante
Lobbyist,2017,Michael Ferrari
Lobbyist Organisations,2017,"Ferriter Scobbo & Rodophele, PC"
Lobbyist,2017,Scott Ferson (Liberty Square Group)
Lobbyist,2017,Michael Edward Festa
Lobbyist Organisations,2017,FGR LLC
Lobbyist,2017,Catherine Fichtner
Lobbyist,2017,Lisa Field
Lobbyist,2017,Laurence Field
Lobbyist Organisations,2017,Field First LLC
Lobbyist,2017,"Benjamin Fierro (Lynch & Fierro LLP, Counsellors At Law)"
Lobbyist,2017,Lewis M. Finfer
Lobbyist,2017,Stephen Finnegan (Stephen J. Finnegan)
Lobbyist,2017,Thomas Michael Finneran (Delaney Policy Group)
Lobbyist,2017,Thomas Michael Finneran (Finneran Global Strategies)
Lobbyist,2017,Robert C Finneran (Robert Finneran Consulting Services)
Lobbyist Organisations,2017,Finneran Global Strategies
Lobbyist,2017,FayeRuth Fisher (1199SEIU)
Lobbyist,2017,"Kevin Fisher (Aegis MA, LLC)"
Lobbyist,2017,Christina Wagner Fisher
Lobbyist,2017,Martin W Fisher (FGR LLC)
Lobbyist,2017,Tom Fisher
Lobbyist,2017,Caroline Fisher-O’Neill
Lobbyist,2017,Matthew E. Fishman
Lobbyist,2017,Charles Fiske
Lobbyist,2017,Tina Fitanides
Lobbyist,2017,Corey Elizabeth Fitzgerald
Lobbyist,2017,Jo Ann Fitzgerald
Lobbyist,2017,John F Fitzgerald (New Boston Strategies Group Ltd)
Lobbyist,2017,Roberta Fitzpatrick
Lobbyist,2017,JoHanna Flacks-Dunning
Lobbyist,2017,Charles F. Flaherty (Capitol Consulting)
Lobbyist,2017,Tierney Rose Flaherty (Ventry Associates LLP)
Lobbyist,2017,Lisa M. Fleming
Lobbyist,2017,Heriberto Flores
Lobbyist,2017,Kia Floyd
Lobbyist,2017,Christopher P. Flynn
Lobbyist Organisations,2017,Flywheel Government Solutions
Lobbyist,2017,Timothy Foley (1199SEIU)
Lobbyist,2017,John Lawrence Foley
Lobbyist Organisations,2017,Foley & Lardner LLP
Lobbyist Organisations,2017,Foley Hoag LLP
Lobbyist,2017,"Daniel J. Foley, Jr. (Massachusetts Association of Insurance Agents)"
Lobbyist,2017,Benjamin Forman
Lobbyist,2017,Geoff Foster
Lobbyist,2017,Lauren Fowler (The Novus Group)
Lobbyist,2017,Donna K. Fox (Compass Consulting LLC)
Lobbyist,2017,Maryanne Frangules
Lobbyist,2017,Eugenia Bess Frank
Lobbyist,2017,Jane Frantz
Lobbyist Organisations,2017,Fred Berry Associates
Lobbyist,2017,Frances Frederick
Lobbyist,2017,Debra A. Freed
Lobbyist,2017,Samantha Rae Freedman
Lobbyist,2017,Bradley Freeman
Lobbyist,2017,Lori Fresina (M+R Strategic Services)
Lobbyist,2017,Heather Lynn Friedmann
Lobbyist,2017,Rebecca Frisch
Lobbyist,2017,James Fuccione
Lobbyist,2017,Nicholas A. Fyntrilakis (Massachusetts Association of Insurance Agents)
Lobbyist,2017,Peter Austin Gagliardi
Lobbyist,2017,David M. Gahl
Lobbyist,2017,Kate Galbo
Lobbyist,2017,Maureen L. Gallagher
Lobbyist,2017,Maureen T. Gallagher
Lobbyist,2017,Mark J. Gallagher
Lobbyist,2017,Sean Gallagher
Lobbyist,2017,Geoffrey A Gallo
Lobbyist,2017,Timothy F. Galvin
Lobbyist,2017,Nomita Ganguly (Gregory and Associates)
Lobbyist,2017,Marisol Garcia
Lobbyist,2017,Paula Garcia
Lobbyist,2017,Melissa Garlick
Lobbyist,2017,Sean Lawrence Garren
Lobbyist,2017,Gregory Garrison (Northeast Solar)
Lobbyist Organisations,2017,Gary Michael Barrett
Lobbyist Organisations,2017,Gateway Public Solutions
Lobbyist,2017,Daniel Gatti
Lobbyist,2017,Evan Pierre Gaudette
Lobbyist,2017,Jamie Gaynes
Lobbyist,2017,Elin A Gaynor
Lobbyist,2017,Mary Geary
Lobbyist Organisations,2017,Generation Citizen
Lobbyist,2017,Timothy F. Gens
Lobbyist,2017,Paul Gentile
Lobbyist,2017,Anne C George
Lobbyist,2017,Lance George
Lobbyist,2017,Wynn Abigail Gerhard
Lobbyist,2017,Deborah Gesualdo
Lobbyist,2017,Rebekah Gewirtz
Lobbyist,2017,Michael S Giaimo
Lobbyist,2017,"Joseph A. Giannino (Government Relations Group, LLC)"
Lobbyist,2017,Tina Marie Giarla
Lobbyist,2017,Samantha R Gibb
Lobbyist,2017,Eugenia T Gibbons
Lobbyist,2017,Sonia Gibson
Lobbyist,2017,"Kimberly Sullivan Giese (Lynch Associates, Inc.)"
Lobbyist,2017,Henry S Gillet (HSG & Associates)
Lobbyist,2017,Donald A Gillis
Lobbyist,2017,Amanda D.J. Gilman
Lobbyist,2017,Brian R Gilmore
Lobbyist,2017,Kevin B Gilnack
Lobbyist,2017,Christopher Gilrein
Lobbyist,2017,Aimee Gilroy
Lobbyist,2017,Katherine Ginnis
Lobbyist,2017,Mark Giuffre
Lobbyist,2017,Richard Glassman
Lobbyist,2017,Charles Glick (Charles Group Consulting)
