Account type,Year,Name
Lobbyist,2015,David Garriepy
Lobbyist,2015,"Gregory Garrison (Northeast Solar Design Associates, LLC)"
Lobbyist Organisations,2015,Gary Michael Barrett
Lobbyist,2015,Heather Regina Gasper
Lobbyist Organisations,2015,Gateway Public Solutions
Lobbyist,2015,Elin A Gaynor
Lobbyist,2015,Mary Geary
Lobbyist,2015,Timothy F. Gens
Lobbyist,2015,Paul Gentile
Lobbyist,2015,Anne C George
Lobbyist,2015,Lance George
Lobbyist,2015,Wynn Abigail Gerhard
Lobbyist,2015,Deborah Gesualdo
Lobbyist,2015,Rebekah Gewirtz
Lobbyist,2015,Tess Geyer
Lobbyist,2015,Ali Y Ghanavati
Lobbyist,2015,Michael S Giaimo
Lobbyist,2015,"Joseph A. Giannino (Government Relations Group, LLC)"
Lobbyist,2015,Tina Marie Giarla
Lobbyist,2015,Samantha Rose Gibb
Lobbyist,2015,Eugenia T Gibbons
Lobbyist,2015,Alison Gill
Lobbyist,2015,Henry S Gillet (HSG & Associates)
Lobbyist,2015,Donald A Gillis
Lobbyist,2015,Amanda Dawn Johnson Gilman
Lobbyist,2015,Brian R Gilmore
Lobbyist,2015,Kevin B. Gilnack
Lobbyist,2015,Aimee Gilroy
Lobbyist,2015,James A. Ginnetti
Lobbyist,2015,Katherine Ginnis
Lobbyist,2015,Mark E Giuffre
Lobbyist,2015,Richard Glassman
Lobbyist,2015,Charles Glick (Charles Group Consulting)
Lobbyist,2015,Guy W. Glodis (The Glodis Group)
Lobbyist,2015,Amy Glynn
Lobbyist,2015,Kristine Ann Glynn (Glynn Associates)
Lobbyist,2015,Maureen Glynn (Murphy Donoghue Partners)
Lobbyist Organisations,2015,Glynn Associates
Lobbyist,2015,David Gmelich
Lobbyist,2015,Nicole M Godaire
Lobbyist,2015,"Jason J Godin (The Suffolk Group, LLC)"
Lobbyist,2015,Anuj Goel
Lobbyist,2015,David Goggin
Lobbyist,2015,Maureen Goggin
Lobbyist,2015,Aimee Kasenga Golbitz
Lobbyist,2015,Paula Gold
Lobbyist,2015,Seth Goldberg
Lobbyist,2015,"Steven L Goldblatt (The Suffolk Group, LLC)"
Lobbyist Organisations,2015,Golden West Associates
Lobbyist,2015,Roberta Goldman
Lobbyist,2015,Marcy Goldstein-Gelb
Lobbyist,2015,John K. Golembeski
Lobbyist,2015,Robert W. Golledge (Travaglini Eisenberg Kiley LLC)
Lobbyist,2015,Juan A Gomez
Lobbyist,2015,Marguerite Gonsalves
Lobbyist,2015,Mark P. Gonthier
Lobbyist,2015,Nancy Goodman
Lobbyist,2015,Laura Healey Goodman
Lobbyist,2015,Abbie R Goodman
Lobbyist,2015,michael robert goodwin
Lobbyist,2015,Christine Goonan
Lobbyist,2015,Andrew John Gordon
Lobbyist,2015,Larry Gordon
Lobbyist,2015,Christopher Lee Gorgone
Lobbyist,2015,Margaret Mary Gorman
Lobbyist,2015,Archie Gormley
Lobbyist,2015,Christopher Paul Gorton
Lobbyist,2015,Thomas J Gosnell
Lobbyist,2015,Kelley Gossett
Lobbyist,2015,Tami Lynn Gouveia
Lobbyist,2015,Ranjini Govender
Lobbyist Organisations,2015,"Government Insight Group, LLC"
Lobbyist Organisations,2015,"Government Relations Group, LLC"
Lobbyist Organisations,2015,"Governmental Strategies, Inc."
Lobbyist,2015,Kristen Gowin
Lobbyist,2015,Philip Graham
Lobbyist,2015,William J Graham
Lobbyist,2015,Paul C. Graml
Lobbyist,2015,Andrew Robert Grande
Lobbyist,2015,Karen Granoff
Lobbyist,2015,Joseph M Grant (Grant Associates)
Lobbyist,2015,"Kevin M. Grant (The Karol Group, Inc.)"
Lobbyist Organisations,2015,Grant Associates
Lobbyist Organisations,2015,Grayling US
Lobbyist,2015,"Christopher Greeley (Northwind Strategies, LLC)"
Lobbyist,2015,Jack M. Green
Lobbyist,2015,Avi E Green
Lobbyist,2015,Joshua Greenberg
Lobbyist Organisations,2015,"Greenberg Traurig, LLP"
Lobbyist,2015,Mike Greene
Lobbyist,2015,Arthur Greenwood
Lobbyist,2015,Tara Marie Gregorio (TMGregorio)
Lobbyist,2015,Michael John Gregory
Lobbyist,2015,Christopher Gregory (Gregory & Associates)
Lobbyist Organisations,2015,Gregory & Associates
Lobbyist,2015,Christine M Griffin
Lobbyist,2015,"Christopher Grimaldi (LCI, LLC)"
Lobbyist,2015,Brian P. Grip
Lobbyist,2015,Paul S Grogan
Lobbyist,2015,James N Groninger
Lobbyist,2015,Harris L. Gruman
Lobbyist,2015,Amy M Grunder
Lobbyist Organisations,2015,GS Public Strategies LLC
Lobbyist,2015,David Guarino (Melwood Global)
Lobbyist,2015,Maurice Guernon
Lobbyist,2015,Timothy Glenn Gullickson
Lobbyist,2015,Barbara Gutman
Lobbyist,2015,Paul Guzzi
Lobbyist,2015,Stephen Alan Habbe
Lobbyist,2015,John F. Habib (Keegan Werlin LLP)
Lobbyist,2015,Michael E. Hachey
Lobbyist,2015,Andrew R Hackman (Serlin Haley LLP)
Lobbyist,2015,Laura A Hagen
Lobbyist,2015,"Jeffrey Haggerty (Brian S. Hickey and Associates, Inc.)"
Lobbyist,2015,John F Hahesy (Preti Strategies)
Lobbyist,2015,"Caroline Haigh (Philip W. Johnston Associates, LLC)"
Lobbyist,2015,Monica Halas
Lobbyist,2015,Laura Hale
Lobbyist,2015,Paul R Haley
Lobbyist,2015,Pierce J Haley (Serlin Haley LLP)
Lobbyist,2015,Rahsaan David Hall
Lobbyist,2015,Jackson C. Hall (Political Advantage LLC)
Lobbyist,2015,Samantha Leigh Hall
Lobbyist,2015,Kathleen Anne Hamilton
Lobbyist,2015,Christopher Hancock
Lobbyist,2015,Todd Handzo
Lobbyist,2015,Elizabeth Hanify
Lobbyist,2015,Sheila Hanley
Lobbyist,2015,Eric Hanly
Lobbyist,2015,Richard Hannmann
Lobbyist,2015,Michael C. Hanson
Lobbyist,2015,Josh Harrell (Nutter McClennen & Fish)
Lobbyist,2015,"James T. Harrington (Massachusetts Insurance Federation, Inc.)"
Lobbyist,2015,John F Harrington (New Boston Strategies Group Ltd)
Lobbyist,2015,"John F Harrington (Wren Enterprises, Inc)"
Lobbyist,2015,Deborah Harris
Lobbyist,2015,Stephanie Jane Harris
Lobbyist,2015,Mary Ann Hart (Hart Government Relations)
Lobbyist Organisations,2015,Hart Government Relations
Lobbyist,2015,"John A. Hart, Jr. (Nelson Mullins)"
Lobbyist,2015,Paul Hartman
Lobbyist,2015,Scott V. Hartman
Lobbyist,2015,Casey M Harvell
Lobbyist,2015,Peter Otto Hausmann
Lobbyist,2015,James Hawkins
Lobbyist,2015,Katherine Elizabeth Hayden
Lobbyist,2015,Elizabeth Raywood Hayes
Lobbyist,2015,Robert Emmet Hayes (Locke Lord Public Policy Group LLC)
Lobbyist,2015,joseph r haynes (HAYNES AND ASSOCIATES)
Lobbyist,2015,ROBERT J HAYNES (HAYNES AND ASSOCIATES)
Lobbyist Organisations,2015,HAYNES AND ASSOCIATES
Lobbyist,2015,Martin W Healy
Lobbyist,2015,Matthew C Hedberg
Lobbyist,2015,"John F Heffernan (Park Street Strategies, LLC)"
Lobbyist,2015,Rachel Ann Heller
Lobbyist,2015,Benjamin Hellerstein
Lobbyist,2015,Ariella Hellman
Lobbyist,2015,Scott Henderson
Lobbyist,2015,Tonya Henderson
Lobbyist,2015,Dan Hendrick
Lobbyist,2015,James Henn
Lobbyist,2015,Sandi Hennequin
Lobbyist,2015,William H Henning
Lobbyist,2015,Gareth Henry
Lobbyist,2015,Vickie L. Henry
Lobbyist,2015,Noel Francis Henry
Lobbyist,2015,Kathleen Cloherty Henry
Lobbyist,2015,Dennis S Herchel
Lobbyist,2015,"Carolina Heredia (Philip W. Johnston Associates, LLC)"
Lobbyist,2015,Matthew Hartell Herndon
Lobbyist,2015,Ari Herzog
Lobbyist,2015,Karen Heymann
Lobbyist,2015,Steve Hickey
Lobbyist,2015,"Brian S. Hickey1 (Brian S. Hickey and Associates, Inc.)"
Lobbyist,2015,Mary Clare Higgins
Lobbyist,2015,"Hathalee Arden Higgs (Hunter Higgs, LLC)"
Lobbyist,2015,Robert Hillman
Lobbyist,2015,Debra Cammer Hines
Lobbyist,2015,Marikay A. Hines-Corcoran
Lobbyist,2015,Kenneth Hiscoe
Lobbyist,2015,Stephen Hitner
Lobbyist,2015,Jamie David Hoag
Lobbyist Organisations,2015,Hodes Weill & Associates
Lobbyist,2015,Austin Hodge
Lobbyist,2015,Christian Hoepfner
Lobbyist,2015,Daniel Karl Hoffer
Lobbyist,2015,John Hohenwarter
Lobbyist,2015,Daniel Hoinacki
Lobbyist,2015,Katherine Erin Holahan
Lobbyist,2015,Carol Holahan
Lobbyist,2015,Patrick M. Holland
Lobbyist,2015,Charles Hollins
Lobbyist,2015,Sonia Jean Holman (The Mount Vernon Group)
Lobbyist,2015,Kara Lee Holmquist
Lobbyist,2015,Thomas E Hopcroft
Lobbyist,2015,"Margaret Horan (Liberty Square Group, Inc.)"
Lobbyist,2015,Dan Horton
Lobbyist,2015,Brian Houghton
Lobbyist,2015,Michael Houser
Lobbyist,2015,Deidre Houtmeyers
Lobbyist,2015,Scott Hovsepian
Lobbyist,2015,"Lewis Howe (The Victory Group, Inc.)"
Lobbyist,2015,Craig A. Hrinkevich
Lobbyist,2015,F. Michael Hruby
Lobbyist Organisations,2015,HSG & Associates
Lobbyist Organisations,2015,Hub Strategies
Lobbyist,2015,William Patrick Hughes
Lobbyist,2015,Michael Hughes
Lobbyist,2015,Melody A Hugo
Lobbyist,2015,William C. Hultman
Lobbyist,2015,andrew hunt (Andrew Hunt)
Lobbyist,2015,"Andrew S. Hunt (Considine & Furey, LLP)"
Lobbyist,2015,James W. Hunt III
Lobbyist,2015,James W. Hunt Jr.
Lobbyist,2015,"Daniel Rhodes Hunter (Hunter Higgs, LLC)"
Lobbyist Organisations,2015,"Hunter Higgs, LLC"
Lobbyist,2015,Patrick J. Huntington (Massachusetts Bay Associates)
Lobbyist,2015,Michael Hurley
Lobbyist,2015,James P Hurrell (James P Hurrell Lobbing Consulting)
Lobbyist,2015,Jon B. Hurst
Lobbyist,2015,Jeffrey Deckert Hutchins
Lobbyist,2015,Marc Hymovitz
Lobbyist,2015,James W. Igoe
Lobbyist,2015,Ryan Patrick Ingram
Lobbyist,2015,Matthew Irish (O'Neill and Associates)
Lobbyist,2015,Arline Isaacson (Isaacson Political Consultants)
Lobbyist Organisations,2015,Isaacson Political Consultants
Lobbyist,2015,Katrina Iserman
Lobbyist,2015,David Keringer Ismay
Lobbyist,2015,"Jocelyn B J (Segal Roitman, LLP)"
Lobbyist,2015,Ronda F Jackson
Lobbyist,2015,Kristin Jackson
Lobbyist,2015,Jennifer Jackson (Nelson Mullins)
Lobbyist,2015,Emily Ritzen Jacobson
Lobbyist,2015,paul jacques
Lobbyist,2015,Danielle M Jaffee
Lobbyist,2015,"James Paul Jajuga (Jajuga Associates, Inc)"
Lobbyist Organisations,2015,"Jajuga Associates, Inc"
Lobbyist,2015,Richard A Jakious
Lobbyist,2015,Chester Henry Jakubiak
Lobbyist,2015,Bryan William Jamele
Lobbyist Organisations,2015,James P Hurrell Lobbing Consulting
Lobbyist Organisations,2015,James Willmuth
Lobbyist,2015,Mark Jamilkowski
Lobbyist Organisations,2015,Jay Curley & Associates LLC
Lobbyist,2015,Robert Jefferson
Lobbyist,2015,Mary Jeka
Lobbyist,2015,Diane Jensen-Olszewski
Lobbyist Organisations,2015,John Coleman Walsh Associates
Lobbyist,2015,Steve Johnson
Lobbyist,2015,Eric D Johnson
Lobbyist,2015,David E. Johnson
Lobbyist,2015,Julia K Johnson
Lobbyist,2015,Daniel J Johnston
Lobbyist,2015,Jessica Johnston
Lobbyist,2015,"Philip W. Johnston (Philip W. Johnston Associates, LLC)"
Lobbyist,2015,Paul D Jones
Lobbyist,2015,"Hugh Richard Jones, III (21c)"
Lobbyist,2015,Ben Josephson (O'Neill and Associates)
Lobbyist,2015,Thomas M Joyce (Joyce & Joyce)
Lobbyist,2015,Stephen Joyce
Lobbyist,2015,Kathleen Joyce
Lobbyist,2015,Meghan Joyce
Lobbyist Organisations,2015,Joyce & Joyce
Lobbyist Organisations,2015,K. Courtney & Assoc.
Lobbyist,2015,Frederick Michael Kalisz
Lobbyist,2015,James Kane
Lobbyist,2015,Michael William Kane
Lobbyist,2015,Michael F. Kane
Lobbyist,2015,John D Kania
Lobbyist,2015,Doug Kant
Lobbyist,2015,Gary Kaplan
Lobbyist,2015,"Stephen J. Karol (The Karol Group, Inc.)"
Lobbyist,2015,Steve Kastner
Lobbyist,2015,Barbara Kates-Garnick (Preti Strategies)
Lobbyist,2015,Michael J Katzman
Lobbyist,2015,Mary Kaysen
Lobbyist,2015,Thomas J. Keady
Lobbyist,2015,"Steven C Keady (Brian S. Hickey and Associates, Inc.)"
Lobbyist,2015,Christopher Andrew Kealey
Lobbyist,2015,"Dennis J. Kearney (Kearney, Donovan & McGee, P.C.)"
Lobbyist,2015,Ryan Coleman Kearney
Lobbyist Organisations,2015,"Kearney, Donovan & McGee, P.C."
Lobbyist,2015,Ellen Keefe
Lobbyist Organisations,2015,Keegan Werlin LLP
Lobbyist,2015,Daniel F. Keenan
Lobbyist,2015,Donald Ray Keeran
Lobbyist,2015,Jeffrey Alan Keilson
Lobbyist,2015,Patricia Kelleher
Lobbyist,2015,"William A. Kelley, Jr."
Lobbyist,2015,"Clare Kelly (Beacon Strategies Group, LLC)"
Lobbyist,2015,Clare Anna Kelly (Field First)
Lobbyist,2015,Jennifer Falcone Kelly
Lobbyist,2015,Paul Eugene Kelly
Lobbyist,2015,Edward a kelly
Lobbyist,2015,Colin A. Kelly
Lobbyist,2015,Marc Kenen
Lobbyist,2015,William F Kennedy (Nutter McClennen & Fish)
Lobbyist,2015,"Christina Kennedy (The Brennan Group, Inc.)"
Lobbyist,2015,George Kent
Lobbyist,2015,Brendan Keogh
Lobbyist,2015,Christopher J. Keohan (CK Strategies)
Lobbyist,2015,Ronald J Keohan Jr
Lobbyist,2015,Katherine Keough
Lobbyist,2015,James Kessler
Lobbyist,2015,Meryl Ann Kessler
Lobbyist,2015,Matthew Keswick (Keswick Consulting)
Lobbyist Organisations,2015,Keswick Consulting
Lobbyist,2015,William John Ketzer
Lobbyist,2015,Merissa Khachigian
Lobbyist,2015,Michelle Kielty
Lobbyist,2015,Kevin F Kiley
Lobbyist,2015,Kathryn F. Killory
Lobbyist,2015,"Brian King (Brian S. Hickey and Associates, Inc.)"
Lobbyist,2015,Timothy R King
Lobbyist,2015,Sean C King
Lobbyist,2015,Glenn Kingsbury
Lobbyist,2015,Jacqueline Pomfret Kirby
Lobbyist,2015,Erik Kirkhorn
Lobbyist,2015,"Jeremiah Kittredge (Families for Excellent Schools Advocacy, Inc.)"
Lobbyist,2015,Jack M Kittredge
Lobbyist,2015,Bennett H. Klein
Lobbyist,2015,James F Klocke
Lobbyist,2015,Timothy Knapp
Lobbyist,2015,Andrew C. Knapp
Lobbyist,2015,Vicki Knighton
Lobbyist,2015,Peter N Kochansky (GS Public Strategies LLC)
Lobbyist,2015,Deborah T Kochevar
Lobbyist,2015,Christopher Stanley Koczela (Quinn and Morris)
Lobbyist,2015,mark anthony kohorst
Lobbyist,2015,James Kokoszyna
Lobbyist,2015,Karen A Koller
Lobbyist,2015,Tracie Ann Konopinski
Lobbyist,2015,Glenn Stephen Koocher
Lobbyist,2015,Jason Korb
Lobbyist,2015,Robert Kostka
Lobbyist,2015,"Emily Kowtoniuk (ADS Ventures, Inc.)"
Lobbyist,2015,Robert Kraus (Kraus & Hummel LLP)
Lobbyist Organisations,2015,Kraus & Hummel LLP
Lobbyist,2015,Joseph A Kriesberg
Lobbyist,2015,LISA KRINSKY
Lobbyist,2015,James Andrew Kruidenier
Lobbyist,2015,Pamela R Kuechler
Lobbyist,2015,Paul Kujawski (Paul Kujawski DBA Paul Kujawski Consulting)
Lobbyist,2015,John Kyranos
Lobbyist,2015,Ann Chamberlin LaBelle
Lobbyist,2015,Peter Hooper LaFontaine
Lobbyist,2015,Peter Lahey
Lobbyist,2015,David C Lakeman
Lobbyist,2015,Ann K Lambert
Lobbyist,2015,lisa lambert
Lobbyist,2015,Mark Lambert
Lobbyist,2015,Maxime Lanctot
Lobbyist,2015,Julia Landau
Lobbyist,2015,Patrick F Landers
Lobbyist,2015,Wendy Anne Landman
Lobbyist,2015,Linda Landry
Lobbyist,2015,"Jane Lane (Philip W. Johnston Associates, LLC)"
Lobbyist,2015,Jeffrey Lang
Lobbyist,2015,Linda Bailey Lank
Lobbyist,2015,Paul v Larkham
Lobbyist,2015,Peter Larkin (Public Policy Advisors)
Lobbyist,2015,Kristin Erica LaRoche
Lobbyist,2015,"Robert Andrew LaRochelle (Andover Strategic Alliances, LLC.)"
Lobbyist,2015,Steven E Larrabee
Lobbyist,2015,Ann Larson
Lobbyist,2015,Matthew A.M. Lash
Lobbyist,2015,Elena Lavarreda
Lobbyist Organisations,2015,Law Office of Edward J Smith
Lobbyist Organisations,2015,"Law Office of Edward J. Brennan, Jr"
Lobbyist Organisations,2015,Law Office of Eugene R. Curry
Lobbyist Organisations,2015,Law Office of Robert J. Ambrogi
Lobbyist,2015,Terry Donald Lawler
Lobbyist,2015,Richard Thomas Lawless
Lobbyist,2015,Patrick James Lawlor
Lobbyist,2015,Leslie A Lawrence
Lobbyist,2015,Monica Lawton
Lobbyist,2015,Mark Edward Lawton (The Lawton Group)
Lobbyist Organisations,2015,"LCI, LLC"
Lobbyist,2015,Meghan Leahy
Lobbyist,2015,James Paul Leahy (Leahy Management Group)
Lobbyist,2015,Elizabeth Ann Leahy
Lobbyist Organisations,2015,Leahy Management Group
Lobbyist,2015,Donna L. Leaman
Lobbyist,2015,Denis Leary
Lobbyist,2015,Joe Leavey
Lobbyist,2015,Stacia Leavitt
Lobbyist,2015,Mark Ernest LeBel
Lobbyist,2015,Delman Lebel
Lobbyist,2015,Ingrid Lebert
Lobbyist,2015,Matthew Joseph LeBlanc
Lobbyist,2015,Paul LeBlanc
Lobbyist,2015,Matthew B. LeBretton
Lobbyist,2015,"Savannah Lee (ADS Ventures, Inc.)"
Lobbyist,2015,Amanda E. Lee
Lobbyist,2015,Marialanna Lee
Lobbyist,2015,Susanne Morreale Leeber
Lobbyist,2015,Brian P. Lees (Brian P. Lees)
Lobbyist,2015,Brian P. Lees (Travaglini Eisenberg Kiley LLC)
Lobbyist,2015,Madeleine Leger
Lobbyist,2015,Keith Lepine
Lobbyist,2015,Andre C Leroux
Lobbyist,2015,Timothy Evans Leshan
Lobbyist,2015,Maria Elena Letona
Lobbyist,2015,Andrew Mark Levenson
Lobbyist,2015,Shaun Levesque
Lobbyist,2015,Jennifer L. Levi
Lobbyist,2015,Anne L Levine
Lobbyist,2015,Emily Kathryn Levine
Lobbyist,2015,Rachel Sharona Lewis
Lobbyist,2015,Maryanne Lewis (Maryanne Lewis)
Lobbyist,2015,Kristin Lewis
Lobbyist,2015,Hai Gi Li
Lobbyist,2015,Judith Liben
Lobbyist,2015,Ruthie J Liberman
Lobbyist Organisations,2015,"Liberty Square Group, Inc."
Lobbyist,2015,Amie Elisheva Lindenboim
Lobbyist,2015,John Linehan
Lobbyist,2015,Eric Linzer
Lobbyist,2015,Lydia Lippold-Gelb
Lobbyist,2015,Stephen Patrick Lisauskas
Lobbyist Organisations,2015,Locke Lord Public Policy Group LLC
Lobbyist,2015,Scott Logie
Lobbyist,2015,Mary Darlene Lombos
Lobbyist,2015,Jessica Slasman Long
Lobbyist,2015,Stephen Kennedy Long
Lobbyist,2015,Linda Carre Looft
Lobbyist,2015,"W. Stuart Loosemore, Esq."
Lobbyist,2015,Richard C Lord
Lobbyist,2015,Nancy J. Lorenz
Lobbyist,2015,Bruce Lott
Lobbyist,2015,Susan Garach Lovelace
Lobbyist,2015,Stephanie Lovell
Lobbyist,2015,Lydia M Lowe
Lobbyist,2015,Wayne Lowell
Lobbyist,2015,Katharine Eleanor Lowenstein
Lobbyist,2015,Cynthia A Luppi
Lobbyist,2015,Bob Luz
Lobbyist,2015,"Richard J Lyman (ML Strategies, LLC)"
Lobbyist,2015,William Lynch
Lobbyist,2015,"Patricia Lynch (Lynch & Fierro LLP, Counsellors at Law)"
Lobbyist,2015,"Anne Mary Lynch (Lynch Associates, Inc.)"
Lobbyist,2015,Chrissy Lynch
Lobbyist Organisations,2015,"Lynch & Fierro LLP, Counsellors at Law"
Lobbyist Organisations,2015,"Lynch Associates, Inc."
Lobbyist,2015,Dennis G Lyons (DGL Healthcare Consultanting)
Lobbyist Organisations,2015,M+R
Lobbyist,2015,Wendy Michelle Macaux
Lobbyist,2015,Alan J Macdonald
Lobbyist,2015,Bradley MacDougall
Lobbyist,2015,James Michael Machado
Lobbyist,2015,Eustacia Reidy MacNaught
Lobbyist,2015,Jamy B. Madeja (Buchanan & Associates)
Lobbyist,2015,Barbara Madeloni
Lobbyist,2015,Anthony J Magnetti
Lobbyist,2015,Mary Morris Maguire
Lobbyist,2015,Mary Hawes Mahoney
Lobbyist,2015,Keith Andrew Mahoney
Lobbyist,2015,Jeffrey Michael Mahoney
Lobbyist Organisations,2015,Maine Street Solutions
Lobbyist,2015,"Katherine Mainzer (The Strategy Group, Inc.)"
Lobbyist,2015,James V Major
Lobbyist,2015,Geraldo Maldonado
Lobbyist,2015,Patricia Mallios
Lobbyist,2015,"William F Malloy, Jr. (The Malloy Group, Inc.)"
Lobbyist,2015,Molly T Maloney
Lobbyist,2015,Francis A Mancini (Massachusetts Association of Insurance Agents)
Lobbyist,2015,Jennifer L Mann (RAI Services Company)
Lobbyist,2015,Daniel S Manning
Lobbyist,2015,Francis G Mara (Mara Associates)
Lobbyist Organisations,2015,Mara Associates
Lobbyist,2015,Rafael Harri Mares
Lobbyist,2015,Elana H Margolis
Lobbyist,2015,"David L. Marin (Podesta Group, Inc.)"
Lobbyist,2015,Elaine Marin-Ruff
Lobbyist Organisations,2015,Mariposa Partners LLC
Lobbyist,2015,Laura M. Marlin (Capitol Consulting)
Lobbyist,2015,Richard I Marlin
Lobbyist,2015,Carol Martel
Lobbyist,2015,Adam Tyler Martignetti
Lobbyist,2015,"Dean James Martilli (Martilli & Associates, LLC)"
Lobbyist Organisations,2015,"Martilli & Associates, LLC"
Lobbyist,2015,Rob Martin
Lobbyist,2015,Laurie Martinelli
Lobbyist,2015,Adam Ross Marx
Lobbyist Organisations,2015,Maryanne Lewis
Lobbyist Organisations,2015,Massachusetts Association of Insurance Agents
Lobbyist Organisations,2015,Massachusetts Bay Associates
Lobbyist Organisations,2015,"Massachusetts Insurance Federation, Inc."
Lobbyist Organisations,2015,"Massachusetts Technology Group, Ltd."
Lobbyist,2015,ROBERT J MASTER
Lobbyist,2015,Hannah Masterjohn
Lobbyist,2015,Janine Maritza Matho
Lobbyist,2015,Samuel Matson
Lobbyist,2015,Lee Hiroshi Matsueda
Lobbyist,2015,David J Matteodo
Lobbyist,2015,Paul Mattera
Lobbyist,2015,Paul F Matthews
Lobbyist,2015,Erica Holly Mattison
Lobbyist,2015,Robin McAdam
Lobbyist,2015,Eileen P. McAnneny
Lobbyist,2015,Angela Marie McCabe
Lobbyist,2015,Maura C. McCaffrey
Lobbyist,2015,James B McCaffrey
Lobbyist,2015,Robert J McCarron
Lobbyist,2015,Peter C McCarthy (Peter C. McCarthy)
Lobbyist,2015,Robert Bruce McCarthy
Lobbyist,2015,"Patricia E. McCarthy (William F. Coyne, Jr., Esq. P.C.)"
Lobbyist,2015,"Michael w McCary (Buoniconti & McCary, LLC)"
Lobbyist,2015,Paul McClory
Lobbyist,2015,Kaitlin M McColgan
Lobbyist,2015,Susan Mcconathy
Lobbyist,2015,"Michael J McCormack (MJM Consulting, LLC)"
Lobbyist,2015,Katie Sagarin McCue
Lobbyist,2015,"Terence P McDermott (McDermott, Quilty & Miller, LLP)"
Lobbyist,2015,"William P McDermott (McDermott, Quilty & Miller, LLP)"
Lobbyist Organisations,2015,McDermott Will & Emery
Lobbyist Organisations,2015,"McDermott, Quilty & Miller, LLP"
Lobbyist,2015,Michael J McDevitt (New Boston Strategies Group Ltd)
Lobbyist,2015,Michael F McDonagh
Lobbyist,2015,Judith Fabre McDonough (Mariposa Partners LLC)
Lobbyist,2015,Peg McDonough
Lobbyist,2015,Patrick McGarvey
Lobbyist,2015,James E. McGaugh
Lobbyist,2015,"Michelle R. McGee (Kearney, Donovan & McGee, P.C.)"
Lobbyist,2015,Diana H. McGee
Lobbyist,2015,Mary Alicia McGeown
Lobbyist,2015,Colleen McGlynn (Brown Rudnick LLP)
Lobbyist,2015,Diane L McGlynn (McGlynn and McGlynn)
Lobbyist,2015,John J McGlynn (McGlynn and McGlynn)
Lobbyist Organisations,2015,McGlynn and McGlynn
Lobbyist,2015,Robert J. McGovern
Lobbyist,2015,"James McGrail (Government Insight Group, LLC)"
Lobbyist,2015,Gail McGrail
Lobbyist,2015,Raymond F McGrath
Lobbyist,2015,Dan McHale
Lobbyist,2015,Michael E. McKeeman
Lobbyist,2015,Michael McLaughlin (The Novus Group)
Lobbyist,2015,Mary McMahon
Lobbyist,2015,Patricia B McMullin
Lobbyist,2015,Jean G McMurray
Lobbyist,2015,Peter Thomas McNulty
Lobbyist,2015,"Thomas McShane (Dewey Square Group, LLC)"
Lobbyist,2015,Robert McSparren
Lobbyist,2015,Denise McWilliams
Lobbyist,2015,Cynthia Mead
Lobbyist,2015,Paul Meagher
Lobbyist,2015,Ellen Murphy Meehan (Ellen Murphy & Associates)
Lobbyist,2015,Kate Megan
Lobbyist,2015,MaryJo Meisner
Lobbyist,2015,Julia Melania Mejia
Lobbyist,2015,Thomas Mela
Lobbyist,2015,Michael Mello
Lobbyist Organisations,2015,Melwood Global
Lobbyist,2015,Michelle Mendes
Lobbyist,2015,Exa Mendez-Guerrero
Lobbyist,2015,paul eugene mendis
Lobbyist,2015,Judith C Meredith
Lobbyist,2015,"Edward M Merrick, Jr"
Lobbyist,2015,Joan Meschino
Lobbyist,2015,stephen james meunier
Lobbyist,2015,Naomi A Meyer
Lobbyist,2015,Ken Meyer
Lobbyist,2015,Thomas Meyers
Lobbyist Organisations,2015,michael muse attorney @ law
Lobbyist Organisations,2015,"Michael Vito & Associates, Inc."
Lobbyist,2015,Mary Miles
Lobbyist,2015,David M Milkosky
Lobbyist,2015,Molly Miller
Lobbyist,2015,"Stephen V Miller (McDermott, Quilty & Miller, LLP)"
Lobbyist,2015,Claire B.W. Miller
Lobbyist,2015,Eva Aphrodite Millona
Lobbyist,2015,Bryan L Mills (Ellis Mills Public Affairs)
Lobbyist,2015,Alfred A Minahan (Preti Strategies)
Lobbyist,2015,Matthew Joseph Mincieli (Grayling US)
Lobbyist,2015,Matthew Joseph Mincieli
Lobbyist,2015,Christian Miron
Lobbyist,2015,Dale Preston Mitchell
Lobbyist,2015,Bradley Charles Mitchell
Lobbyist,2015,Beverly Miyares
Lobbyist Organisations,2015,"MJM Consulting, LLC"
Lobbyist Organisations,2015,"ML Strategies, LLC"
Lobbyist,2015,James Curtis Moffatt
Lobbyist,2015,Jerold Mogul
Lobbyist,2015,Mary Ellen Molloy
Lobbyist,2015,"Mark Molloy (Lynch Associates, Inc.)"
Lobbyist,2015,Michael Moloney
Lobbyist,2015,Brian Anthony Moloney
Lobbyist,2015,Marie Elena Moloney
Lobbyist,2015,Anthony Monaco
Lobbyist,2015,Michael Vincent Mondo
Lobbyist,2015,Kevin C. Monteiro
Lobbyist,2015,Howell M Montgomery
Lobbyist,2015,Meredith Lappin Mooney
Lobbyist,2015,Sean Moore
Lobbyist,2015,Patrick Gardner Moore
Lobbyist,2015,Alexander Woodrow Moore
Lobbyist,2015,Marco Antonio Morales
Lobbyist,2015,Kirk Morgan
Lobbyist,2015,Elizabeth J Moroney
